Index,Site,Plot,Treatment,Individual,Trecruit,Tdeath,Species,Family,Life Form,alive
7110,CBO,11,open,D8,0,84,Myrcia splendens,Myrtaceae,tree,0
7111,CBO,11,open,D9,0,72,Ocotea sp.,Lauraceae,tree,1
7112,CBO,11,open,D10,0,48,Miconia sp. 1,Melastomataceae,indeterminate,1
7113,CBO,11,open,D11,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7114,CBO,11,open,D12,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7115,CBO,11,open,D13,0,12,Indeterminate sp.,Indeterminate,indeterminate,1
7116,CBO,11,open,D14,0,42,Rudgea jasminoides,Rubiaceae,shrub,1
7117,CBO,11,open,D15,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7118,CBO,11,open,D16,12,84,Plinia cf. pseudodichasiantha,Myrtaceae,tree,0
7119,CBO,11,open,D17,18,84,Ctenanthe lanceolata,Marantaceae,herb,0
7120,CBO,11,open,D18,30,84,Ctenanthe lanceolata,Marantaceae,herb,0
7121,CBO,11,open,D19,48,84,Ocotea catharinensis,Lauraceae,tree,0
7122,CBO,11,open,D20,48,72,Euterpe edulis,Arecaceae,palm,1
7123,CBO,11,open,D21,72,84,Ctenanthe lanceolata,Marantaceae,herb,0
7124,CBO,11,open,D22,72,84,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0
7125,CBO,11,open,D23,72,84,Goeppertia monophylla,Marantaceae,herb,0
7126,CBO,11,open,D24,84,84,Psychotria sp.,Rubiaceae,indeterminate,0
7129,CBO,11,open,E1,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7130,CBO,11,open,E2,0,6,Indeterminate sp.,Indeterminate,liana,1
7131,CBO,11,open,E3,0,18,Miconia sp. 2,Melastomataceae,indeterminate,1
7132,CBO,11,open,E4,0,84,Miconia sp. 2,Melastomataceae,indeterminate,0
7133,CBO,11,open,E5,0,72,Chusquea sp. 1,Poaceae,bamboo,1
7134,CBO,11,open,E6,0,84,Plinia sp.,Myrtaceae,tree,0
7135,CBO,11,open,E7,0,84,Andira anthelmia,Fabaceae,tree,0
7136,CBO,11,open,E8,0,72,Miconia sp. 2,Melastomataceae,indeterminate,1
7137,CBO,11,open,E9,0,84,Miconia sp. 2,Melastomataceae,indeterminate,0
7138,CBO,11,open,E10,0,84,Protium sp.,Burseraceae,tree,0
7139,CBO,11,open,E11,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7140,CBO,11,open,E12,0,84,Miconia sp. 2,Melastomataceae,indeterminate,0
7141,CBO,11,open,E13,0,78,Euterpe edulis,Arecaceae,palm,1
7142,CBO,11,open,E14,12,42,Rubiaceae sp.,Rubiaceae,indeterminate,1
7143,CBO,11,open,E15,12,84,Fabaceae sp. 2,Fabaceae,liana,0
7144,CBO,11,open,E16,36,84,Euterpe edulis,Arecaceae,palm,0
7145,CBO,11,open,E17,42,72,Euterpe edulis,Arecaceae,palm,1
7146,CBO,11,open,E18,72,78,Euterpe edulis,Arecaceae,palm,1
7148,CBO,11,open,E20,78,84,Euterpe edulis,Arecaceae,palm,0
7149,CBO,11,open,E21,78,84,Euterpe edulis,Arecaceae,palm,0
7150,CBO,11,open,E22,84,84,Euterpe edulis,Arecaceae,palm,0
7151,CBO,11,open,E23,84,84,Euterpe edulis,Arecaceae,palm,0
7155,CBO,11,open,F1,0,48,Euterpe edulis,Arecaceae,palm,1
7156,CBO,11,open,F2,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7157,CBO,11,open,F3,0,18,Chusquea sp. 2,Poaceae,bamboo,1
7158,CBO,11,open,F4,0,84,Fabaceae sp.,Fabaceae,indeterminate,0
7159,CBO,11,open,F5,0,84,Inga sessilis,Fabaceae,tree,0
7160,CBO,11,open,F6,0,84,Chrysophyllum inornatum,Sapotaceae,tree,0
7161,CBO,11,open,F7,0,78,Euterpe edulis,Arecaceae,palm,1
7162,CBO,11,open,F8,0,36,Ocotea sp.,Lauraceae,tree,1
7163,CBO,11,open,F9,0,36,Ocotea catharinensis,Lauraceae,tree,1
7164,CBO,11,open,F10,0,84,Euterpe edulis,Arecaceae,palm,0
7165,CBO,11,open,F11,0,84,Commelinaceae sp.,Commelinaceae,herb,0
7166,CBO,11,open,F12,6,84,Chusquea sp. 2,Poaceae,bamboo,0
7167,CBO,11,open,F13,12,84,Euterpe edulis,Arecaceae,palm,0
7169,CBO,11,open,F15,72,84,Euterpe edulis,Arecaceae,palm,0
7170,CBO,11,open,F16,72,78,Allophylus cf.,Sapindaceae,liana,1
7171,CBO,11,open,F17,72,78,Chusquea sp.,Poaceae,bamboo,1
7172,CBO,11,open,F18,72,78,Indeterminate sp.,Indeterminate,indeterminate,1
7173,CBO,11,open,F19,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7174,CBO,11,open,F20,78,84,Euterpe edulis,Arecaceae,palm,0
7175,CBO,11,open,F21,78,84,Euterpe edulis,Arecaceae,palm,0
7176,CBO,11,open,F22,84,84,Euterpe edulis,Arecaceae,palm,0
7180,CBO,11,close,D1,0,84,Indeterminate sp.,Indeterminate,indeterminate,0
7181,CBO,11,close,D2,0,84,Inga sessilis,Fabaceae,tree,0
7182,CBO,11,close,D3,0,84,Anthurium pentaphyllum,Araceae,herb,0
7183,CBO,11,close,D4,0,84,Ocotea catharinensis,Lauraceae,tree,0
7184,CBO,11,close,D5,0,84,Dalbergia frutescens,Fabaceae,tree,0
7185,CBO,11,close,D6,0,84,Eugenia subavenia,Myrtaceae,tree,0
7186,CBO,11,close,D7,0,84,Ocotea aciphylla,Lauraceae,tree,0
7187,CBO,11,close,D8,0,84,Psychotria suterella,Rubiaceae,shrub,0
7188,CBO,11,close,D9,0,84,Parinari excelsa,Chrysobalanaceae,tree,0
7189,CBO,11,close,D10,0,84,Geonoma schottiana,Arecaceae,palm,0
7190,CBO,11,close,D11,0,84,Goeppertia monophylla,Marantaceae,herb,0
7191,CBO,11,close,D12,0,84,Chusquea sp. 1,Poaceae,bamboo,0
7192,CBO,11,close,D13,30,78,Euterpe edulis,Arecaceae,palm,1
7195,CBO,11,close,D16,30,42,Indeterminate sp.,Indeterminate,indeterminate,1
7196,CBO,11,close,D17,48,72,Euterpe edulis,Arecaceae,palm,1
7197,CBO,11,close,D18,48,84,Euterpe edulis,Arecaceae,palm,0
7198,CBO,11,close,D19,72,84,Euterpe edulis,Arecaceae,palm,0
7199,CBO,11,close,D20,72,78,Indeterminate sp.,Indeterminate,indeterminate,1
7200,CBO,11,close,D21,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7201,CBO,11,close,D22,72,84,Euterpe edulis,Arecaceae,palm,0
7202,CBO,11,close,D23,72,84,Euterpe edulis,Arecaceae,palm,0
7203,CBO,11,close,D24,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7204,CBO,11,close,D25,72,84,Anthurium pentaphyllum,Araceae,herb,0
7205,CBO,11,close,D26,72,84,Euterpe edulis,Arecaceae,palm,0
7206,CBO,11,close,D27,84,84,Psychotria cf.,Rubiaceae,indeterminate,0
7207,CBO,11,close,E1,0,84,Euterpe edulis,Arecaceae,palm,0
7208,CBO,11,close,E2,0,78,Inga sessilis,Fabaceae,tree,1
7209,CBO,11,close,E3,0,84,Goeppertia monophylla,Marantaceae,herb,0
7210,CBO,11,close,E4,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7211,CBO,11,close,E5,0,84,Mollinedia schottiana,Monimiaceae,tree,0
7212,CBO,11,close,E6,0,84,Euterpe edulis,Arecaceae,palm,0
7213,CBO,11,close,E7,0,84,Ixora sp.,Rubiaceae,tree,0
7214,CBO,11,close,E8,0,72,Euterpe edulis,Arecaceae,palm,1
7215,CBO,11,close,E9,0,72,Schnella microstachya,Fabaceae,liana,1
7216,CBO,11,close,E10,0,84,Ixora sp.,Rubiaceae,tree,0
7217,CBO,11,close,E11,0,84,Chusquea sp. 2,Poaceae,bamboo,0
7218,CBO,11,close,E12,12,72,Ocotea sp.,Lauraceae,tree,1
7219,CBO,11,close,E13,18,84,Casearia sp.,Salicaceae,tree,0
7220,CBO,11,close,E14,48,84,Euterpe edulis,Arecaceae,palm,0
7221,CBO,11,close,E15,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7222,CBO,11,close,E16,72,84,Euterpe edulis,Arecaceae,palm,0
7223,CBO,11,close,E17,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7224,CBO,11,close,E18,72,84,Pteridophyta sp.,Pteridophyta,herb,0
7225,CBO,11,close,E19,72,78,Euterpe edulis,Arecaceae,palm,1
7226,CBO,11,close,E20,72,84,Fabaceae sp.,Fabaceae,indeterminate,0
7228,CBO,11,close,E22,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
7229,CBO,11,close,E23,84,84,Ocotea sp.,Lauraceae,tree,0
7232,CBO,11,close,F1,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7233,CBO,11,close,F2,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7234,CBO,11,close,F3,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
7235,CBO,11,close,F4,0,84,Plinia cf. pseudodichasiantha,Myrtaceae,tree,0
7236,CBO,11,close,F5,0,84,Faramea sp.,Rubiaceae,shrub,0
7237,CBO,11,close,F6,0,84,Psychotria suterella,Rubiaceae,shrub,0
7238,CBO,11,close,F7,0,84,Eugenia aff. stigmatosa,Myrtaceae,tree,0
7239,CBO,11,close,F8,0,84,Ocotea catharinensis,Lauraceae,tree,0
7240,CBO,11,close,F9,0,12,Psychotria sp.,Rubiaceae,indeterminate,1
7241,CBO,11,close,F10,0,72,Psychotria sp.,Rubiaceae,indeterminate,1
7242,CBO,11,close,F11,12,84,Indeterminate sp.,Indeterminate,liana,0
7243,CBO,11,close,F12,24,84,Euterpe edulis,Arecaceae,palm,0
7244,CBO,11,close,F13,36,84,Euterpe edulis,Arecaceae,palm,0
7245,CBO,11,close,F14,42,72,Inga sessilis,Fabaceae,tree,1
7246,CBO,11,close,F15,72,84,Myrtaceae sp.,Myrtaceae,tree,0
7247,CBO,11,close,F16,72,84,Goeppertia monophylla,Marantaceae,herb,0
7248,CBO,11,close,F17,72,78,Copaifera sp.,Fabaceae,tree,1
7249,CBO,11,close,F18,78,84,Copaifera sp.,Fabaceae,tree,0
7250,CBO,11,close,F19,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
7251,CBO,11,close,F20,78,84,Euterpe edulis,Arecaceae,palm,0
7252,CBO,11,close,F21,84,84,Euterpe edulis,Arecaceae,palm,0
7255,CBO,12,open,D1,0,6,Euterpe edulis,Arecaceae,palm,1
7256,CBO,12,open,D2,0,6,Indeterminate sp.,Indeterminate,indeterminate,1
7257,CBO,12,open,D3,0,78,Guatteria sp.,Annonaceae,tree,1
7259,CBO,12,open,D5,0,84,Bathysa australis,Rubiaceae,tree,0
7260,CBO,12,open,D6,12,84,Cinnamodendron dinisii,Canellaceae,tree,0
7261,CBO,12,open,D7,30,48,Ocotea catharinensis,Lauraceae,tree,1
7262,CBO,12,open,D8,30,48,Schnella microstachya,Fabaceae,liana,1
7264,CBO,12,open,D10,36,48,Schnella microstachya,Fabaceae,liana,1
7265,CBO,12,open,D11,42,72,Euterpe edulis,Arecaceae,palm,1
7266,CBO,12,open,D12,42,72,Schnella microstachya,Fabaceae,liana,1
7267,CBO,12,open,D13,72,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
7268,CBO,12,open,D14,72,84,Rubiaceae cf.,Rubiaceae cf.,indeterminate,0
7270,CBO,12,open,D16,78,84,Euterpe edulis,Arecaceae,palm,0
7271,CBO,12,open,D17,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
7272,CBO,12,open,E1,0,48,Alchornea triplinervia ,Euphorbiaceae,tree,1
7273,CBO,12,open,E2,12,84,Pteridophyta sp.,Pteridophyta,herb,0
7274,CBO,12,open,E3,30,72,Schnella microstachya,Fabaceae,liana,1
7275,CBO,12,open,E4,30,84,Mollinedia sp.,Monimiaceae,tree,0
7276,CBO,12,open,E5,36,48,Schnella microstachya,Fabaceae,liana,1
7277,CBO,12,open,E6,48,78,Schnella microstachya,Fabaceae,liana,1
7278,CBO,12,open,E7,48,78,Schnella microstachya,Fabaceae,liana,1
7279,CBO,12,open,E8,72,78,Schnella microstachya,Fabaceae,liana,1
7283,CBO,12,open,F1,0,84,Euterpe edulis,Arecaceae,palm,0
7284,CBO,12,open,F2,0,84,Psychotria sp.,Rubiaceae,indeterminate,0
7285,CBO,12,open,F3,0,84,Campomanesia guaviroba,Myrtaceae,tree,0
7286,CBO,12,open,F4,0,84,Casearia sp.,Salicaceae,tree,0
7287,CBO,12,open,F5,0,84,Campomanesia guaviroba,Myrtaceae,tree,0
7288,CBO,12,open,F6,6,12,Cinnamodendron dinisii,Canellaceae,tree,1
7289,CBO,12,open,F7,6,72,Cinnamodendron dinisii,Canellaceae,tree,1
7290,CBO,12,open,F8,6,42,Cinnamodendron dinisii,Canellaceae,tree,1
7291,CBO,12,open,F9,6,30,Cinnamodendron dinisii,Canellaceae,tree,1
7292,CBO,12,open,F10,6,12,Cinnamodendron dinisii,Canellaceae,tree,1
7293,CBO,12,open,F11,30,72,Schnella microstachya,Fabaceae,liana,1
7294,CBO,12,open,F12,36,84,Euterpe edulis,Arecaceae,palm,0
7295,CBO,12,open,F13,36,84,Goeppertia monophylla,Marantaceae,herb,0
7296,CBO,12,open,F14,72,84,Pteridophyta sp.,Pteridophyta,herb,0
7297,CBO,12,open,F15,72,84,Pteridophyta sp.,Pteridophyta,herb,0
7298,CBO,12,open,F16,72,84,Schnella microstachya,Fabaceae,liana,0
7299,CBO,12,open,F17,72,78,Schnella microstachya,Fabaceae,liana,1
7300,CBO,12,open,F18,72,78,Schnella microstachya,Fabaceae,liana,1
7301,CBO,12,open,F19,72,84,Schnella microstachya,Fabaceae,liana,0
7302,CBO,12,open,F20,78,84,Rudgea sp.,Rubiaceae,shrub,0
7304,CBO,12,close,D2,0,30,Ardisia guianensis,Primulaceae,shrub,1
7305,CBO,12,close,D3,0,72,Goeppertia monophylla,Marantaceae,herb,1
7306,CBO,12,close,D4,0,84,Goeppertia monophylla,Marantaceae,herb,0
7307,CBO,12,close,D5,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7308,CBO,12,close,D6,30,72,Schnella microstachya,Fabaceae,liana,1
7309,CBO,12,close,D7,30,48,Schnella microstachya,Fabaceae,liana,1
7310,CBO,12,close,D8,30,36,Schnella microstachya,Fabaceae,liana,1
7311,CBO,12,close,D9,42,72,Schnella microstachya,Fabaceae,liana,1
7312,CBO,12,close,D10,72,84,Pteridophyta sp.,Pteridophyta,herb,0
7313,CBO,12,close,D11,72,78,Schnella microstachya,Fabaceae,liana,1
7314,CBO,12,close,D12,78,84,Euterpe edulis,Arecaceae,palm,0
7316,CBO,12,close,E1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7317,CBO,12,close,E2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7318,CBO,12,close,E3,0,24,Smilax spicata,Smilacaceae,liana,1
7319,CBO,12,close,E4,30,36,Schnella microstachya,Fabaceae,liana,1
7320,CBO,12,close,E5,42,48,Schnella microstachya,Fabaceae,liana,1
7321,CBO,12,close,E6,42,78,Schnella microstachya,Fabaceae,liana,1
7322,CBO,12,close,E7,42,48,Schnella microstachya,Fabaceae,liana,1
7323,CBO,12,close,E8,42,78,Schnella microstachya,Fabaceae,liana,1
7324,CBO,12,close,E9,42,48,Schnella microstachya,Fabaceae,liana,1
7325,CBO,12,close,E10,42,48,Schnella microstachya,Fabaceae,liana,1
7326,CBO,12,close,E11,42,72,Schnella microstachya,Fabaceae,liana,1
7327,CBO,12,close,E12,42,72,Indeterminate sp.,Indeterminate,indeterminate,1
7328,CBO,12,close,E13,72,78,Schnella microstachya,Fabaceae,liana,1
7329,CBO,12,close,E14,72,78,Schnella microstachya,Fabaceae,liana,1
7330,CBO,12,close,E15,78,84,Euterpe edulis,Arecaceae,palm,0
7331,CBO,12,close,F1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7332,CBO,12,close,F2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7333,CBO,12,close,F3,0,84,Goeppertia monophylla,Marantaceae,herb,0
7334,CBO,12,close,F4,0,84,Stromanthe sp.,Marantaceae,herb,0
7335,CBO,12,close,F5,0,12,Stromanthe sp.,Marantaceae,herb,1
7336,CBO,12,close,F6,0,84,Ardisia guianensis,Primulaceae,shrub,0
7337,CBO,12,close,F7,0,84,Campomanesia guaviroba,Myrtaceae,tree,0
7338,CBO,12,close,F8,30,48,Schnella microstachya,Fabaceae,liana,1
7339,CBO,12,close,F9,42,72,Schnella microstachya,Fabaceae,liana,1
7340,CBO,12,close,F10,42,48,Schnella microstachya,Fabaceae,liana,1
7341,CBO,12,close,F11,42,48,Schnella microstachya,Fabaceae,liana,1
7342,CBO,12,close,F12,42,72,Schnella microstachya,Fabaceae,liana,1
7343,CBO,12,close,F13,72,84,Goeppertia monophylla,Marantaceae,herb,0
7345,CBO,14,open,D1,0,78,Goeppertia monophylla,Marantaceae,herb,1
7346,CBO,14,open,D2,0,84,Matayba guianensis,Sapindaceae,tree,0
7347,CBO,14,open,D3,0,84,Plinia cf. pseudodichasiantha,Myrtaceae,tree,0
7349,CBO,14,open,D5,0,84,Casearia decandra,Salicaceae,tree,0
7350,CBO,14,open,D6,0,84,Abuta selloana,Menispermaceae,liana,0
7351,CBO,14,open,D7,0,18,Indeterminate sp.,Indeterminate,indeterminate,1
7352,CBO,14,open,D8,0,84,Maytenus sp.,Celastraceae,tree,0
7353,CBO,14,open,D9,0,18,Mollinedia schottiana,Monimiaceae,tree,1
7354,CBO,14,open,D10,0,84,Ocotea catharinensis,Lauraceae,tree,0
7355,CBO,14,open,D11,30,42,Allophylus sp.,Sapindaceae,liana,1
7356,CBO,14,open,D12,72,84,Rudgea jasminoides,Rubiaceae,shrub,0
7359,CBO,14,open,D15,72,84,Goeppertia monophylla,Marantaceae,herb,0
7360,CBO,14,open,D16,78,84,Euterpe edulis,Arecaceae,palm,0
7361,CBO,14,open,D17,78,84,Rudgea cf.,Rubiaceae,indeterminate,0
7364,CBO,14,open,E1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7365,CBO,14,open,E2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7366,CBO,14,open,E3,0,84,Myrtaceae sp.,Myrtaceae,tree,0
7367,CBO,14,open,E4,0,48,Euterpe edulis,Arecaceae,palm,1
7368,CBO,14,open,E5,18,78,Euterpe edulis,Arecaceae,palm,1
7369,CBO,14,open,E6,30,48,Euterpe edulis,Arecaceae,palm,1
7370,CBO,14,open,E7,30,72,Ocotea sp.,Lauraceae,tree,1
7371,CBO,14,open,E8,36,42,Ocotea sp.,Lauraceae,tree,1
7372,CBO,14,open,E9,72,78,Indeterminate sp.,Indeterminate,indeterminate,1
7375,CBO,14,open,E12,84,84,Casearia cf.,Salicaceae,tree,0
7377,CBO,14,open,F1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7378,CBO,14,open,F2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7379,CBO,14,open,F3,0,84,Inga sessilis,Fabaceae,tree,0
7380,CBO,14,open,F4,12,84,Euterpe edulis,Arecaceae,palm,0
7381,CBO,14,open,F5,72,78,Rudgea jasminoides,Rubiaceae,shrub,1
7382,CBO,14,open,F6,72,84,Ocotea cf.,Lauraceae,tree,0
7383,CBO,14,open,F7,72,78,Schnella sp. 1,Fabaceae,liana,1
7387,CBO,14,close,D1,0,18,Euterpe edulis,Arecaceae,palm,1
7388,CBO,14,close,D2,0,84,Euterpe edulis,Arecaceae,palm,0
7389,CBO,14,close,D3,0,84,Miconia sp. 2,Melastomataceae,indeterminate,0
7390,CBO,14,close,D4,0,84,Myrtaceae sp.,Myrtaceae,tree,0
7391,CBO,14,close,D5,0,6,Commelinaceae sp.,Commelinaceae,herb,1
7392,CBO,14,close,D6,0,84,Maytenus robusta,Celastraceae,tree,0
7393,CBO,14,close,D7,0,78,Inga sellowiana,Fabaceae,tree,1
7394,CBO,14,close,D8,0,24,Cryptocarya mandioccana,Lauraceae,tree,1
7395,CBO,14,close,D9,0,84,Ocotea catharinensis,Lauraceae,tree,0
7396,CBO,14,close,D10,72,84,Goeppertia monophylla,Marantaceae,herb,0
7398,CBO,14,close,D12,72,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
7400,CBO,14,close,D14,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
7401,CBO,14,close,D15,84,84,Cupania cf.,Sapindaceae,tree,0
7403,CBO,14,close,E1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7404,CBO,14,close,E2,0,24,Goeppertia monophylla,Marantaceae,herb,1
7405,CBO,14,close,E3,0,72,Ocotea catharinensis,Lauraceae,tree,1
7406,CBO,14,close,E4,0,84,Goeppertia monophylla,Marantaceae,herb,0
7407,CBO,14,close,E5,0,12,Euterpe edulis,Arecaceae,palm,1
7408,CBO,14,close,E6,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7409,CBO,14,close,E7,0,84,Myrtaceae sp.,Myrtaceae sp.,tree,0
7410,CBO,14,close,E8,0,84,Rudgea sp.,Rubiaceae,shrub,0
7411,CBO,14,close,E9,0,84,Myrcia tenuivenosa,Myrtaceae,tree,0
7412,CBO,14,close,E10,0,72,Aphelandra ornata,Acanthaceae,herb,1
7413,CBO,14,close,E11,12,78,Mollinedia schottiana,Monimiaceae,tree,1
7414,CBO,14,close,E12,12,84,Inga sessilis,Fabaceae,tree,0
7415,CBO,14,close,E13,30,48,Euterpe edulis,Arecaceae,palm,1
7416,CBO,14,close,E14,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7417,CBO,14,close,E15,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7418,CBO,14,close,E16,84,84,Dichorisandra cf. paranaensis,Commelinaceae,herb,0
7419,CBO,14,close,E17,84,84,Cryptocarya mandioccana,Lauraceae,tree,0
7420,CBO,14,close,E18,84,84,Cryptocarya mandioccana,Lauraceae,tree,0
7421,CBO,14,close,E19,84,84,Cryptocarya mandioccana,Lauraceae,tree,0
7423,CBO,14,close,F1,0,84,Maytenus robusta,Celastraceae,tree,0
7424,CBO,14,close,F2,0,84,Inga sessilis,Fabaceae,tree,0
7425,CBO,14,close,F3,0,78,Guapira opposita,Nyctaginaceae,tree,1
7426,CBO,14,close,F4,0,84,Goeppertia monophylla,Marantaceae,herb,0
7427,CBO,14,close,F5,0,84,Goeppertia monophylla,Marantaceae,herb,0
7428,CBO,14,close,F6,0,84,Guapira opposita,Nyctaginaceae,tree,0
7429,CBO,14,close,F7,30,72,Inga sellowiana,Fabaceae,tree,1
7430,CBO,14,close,F8,30,72,Inga sessilis,Fabaceae,tree,1
7431,CBO,14,close,F9,30,84,Indeterminate sp.,Indeterminate,indeterminate,0
7432,CBO,14,close,F10,72,84,Aphelandra sp.,Acanthaceae,herb,0
7433,CBO,14,close,F11,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7434,CBO,14,close,F12,78,84,Guapira opposita,Nyctaginaceae,tree,0
7435,CBO,14,close,F13,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
7437,CBO,14,close,F15,84,84,Indeterminate sp.,Indeterminate,indeterminate,0
7438,CBO,14,close,F16,84,84,Indeterminate sp.,Indeterminate,indeterminate,0
7439,CBO,14,close,F17,78,84,Tetrastylidium cf. grandifolium,Olacaceae,tree,0
7440,CBO,15,open,D1,0,84,Stromanthe sp.,Marantaceae,herb,0
7441,CBO,15,open,D2,0,84,Stromanthe sp.,Marantaceae,herb,0
7442,CBO,15,open,D3,0,72,Stromanthe sp.,Marantaceae,herb,1
7443,CBO,15,open,D4,0,72,Goeppertia monophylla,Marantaceae,herb,1
7444,CBO,15,open,D5,0,72,Goeppertia monophylla,Marantaceae,herb,1
7445,CBO,15,open,D6,0,84,Maytenus robusta,Celastraceae,tree,0
7446,CBO,15,open,D7,0,84,Eugenia supraaxillaris,Myrtaceae,tree,0
7447,CBO,15,open,D8,0,84,Maytenus robusta,Celastraceae,tree,0
7448,CBO,15,open,D9,0,36,Geonoma gamiova,Arecaceae,palm,1
7449,CBO,15,open,D10,0,36,Euterpe edulis,Arecaceae,palm,1
7450,CBO,15,open,D11,12,84,Goeppertia monophylla,Marantaceae,herb,0
7451,CBO,15,open,D12,24,84,Ocotea cf. dispersa,Lauraceae,tree,0
7452,CBO,15,open,D13,24,84,Indeterminate sp.,Indeterminate,indeterminate,0
7453,CBO,15,open,D14,42,72,Geonoma gamiova,Arecaceae,palm,1
7454,CBO,15,open,D15,72,84,Maytenus cf.,Celastraceae,tree,0
7458,CBO,15,open,D19,78,84,Euterpe edulis,Arecaceae,palm,0
7459,CBO,15,open,D20,78,84,Euterpe edulis,Arecaceae,palm,0
7461,CBO,15,open,D22,84,84,Euterpe edulis,Arecaceae,palm,0
7463,CBO,15,open,E1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7464,CBO,15,open,E2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7465,CBO,15,open,E3,0,6,Euterpe edulis,Arecaceae,palm,1
7466,CBO,15,open,E4,0,6,Stromanthe sp.,Marantaceae,herb,1
7467,CBO,15,open,E5,0,12,Goeppertia monophylla,Marantaceae,herb,1
7468,CBO,15,open,E6,0,84,Rudgea jasminoides,Rubiaceae,shrub,0
7469,CBO,15,open,E7,12,84,Stromanthe sp.,Marantaceae,herb,0
7470,CBO,15,open,E8,30,72,Euterpe edulis,Arecaceae,palm,1
7471,CBO,15,open,E9,72,84,Cordia cf.,Boraginaceae,tree,0
7472,CBO,15,open,E10,72,84,Goeppertia monophylla,Marantaceae,herb,0
7473,CBO,15,open,E11,72,84,Stromanthe sp.,Marantaceae,herb,0
7474,CBO,15,open,E12,72,84,Anthurium scandens,Araceae,herb,0
7476,CBO,15,open,E14,72,84,Euterpe edulis,Arecaceae,palm,0
7478,CBO,15,open,E16,72,84,Stromanthe sp.,Marantaceae,herb,0
7479,CBO,15,open,E17,72,84,Eugenia sp.,Myrtaceae,tree,0
7480,CBO,15,open,E18,78,84,Euterpe edulis,Arecaceae,palm,0
7487,CBO,15,open,F1,0,84,Goeppertia monophylla,Marantaceae,herb,0
7488,CBO,15,open,F2,0,84,Goeppertia monophylla,Marantaceae,herb,0
7489,CBO,15,open,F3,0,78,Euterpe edulis,Arecaceae,palm,1
7490,CBO,15,open,F4,0,84,Stromanthe sp.,Marantaceae,herb,0
7491,CBO,15,open,F5,0,78,Eugenia mosenii,Myrtaceae,tree,1
7492,CBO,15,open,F6,0,78,Ocotea catharinensis,Lauraceae,tree,1
7493,CBO,15,open,F7,12,84,Euterpe edulis,Arecaceae,palm,0
7494,CBO,15,open,F8,18,36,Euterpe edulis,Arecaceae,palm,1
7495,CBO,15,open,F9,24,30,Indeterminate sp.,Indeterminate,indeterminate,1
7496,CBO,15,open,F10,30,36,Schnella microstachya,Fabaceae,liana,1
7497,CBO,15,open,F11,30,78,Euterpe edulis,Arecaceae,palm,1
7498,CBO,15,open,F12,30,78,Euterpe edulis,Arecaceae,palm,1
7499,CBO,15,open,F13,42,72,Euterpe edulis,Arecaceae,palm,1
7500,CBO,15,open,F14,72,84,Eugenia sp.,Myrtaceae,tree,0
7501,CBO,15,open,F15,72,78,Cryptocarya mandioccana,Lauraceae,tree,1
7502,CBO,15,open,F16,72,84,Eugenia sp.,Myrtaceae,tree,0
7503,CBO,15,open,F17,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
7504,CBO,15,open,F18,72,84,Schnella sp. 1,Fabaceae,liana,0
7505,CBO,15,open,F19,78,84,Euterpe edulis,Arecaceae,palm,0
