Site,Treatment,Plot,PlotID,Species,species_new,Abundances,Month,Time
VGM,open,12,VGM_open_12_T0,Psychotria brachypoda,Psychotria brachypoda,7,T0,NA
VGM,open,12,VGM_open_12_T0,Psychotria suterella,Psychotria suterella,2,T0,NA
VGM,open,12,VGM_open_12_T12,Alchornea glandulosa,Alchornea glandulosa,1,T12,NA
VGM,open,12,VGM_open_12_T12,Ctenanthe lanceolata,Ctenanthe lanceolata,1,T12,NA
VGM,open,12,VGM_open_12_T12,Cupania oblongifolia,Cupania oblongifolia,0,T12,NA
VGM,open,12,VGM_open_12_T12,Euterpe edulis,Euterpe edulis,2,T12,NA
VGM,open,12,VGM_open_12_T12,Guapira opposita,Guapira opposita,1,T12,NA
VGM,open,12,VGM_open_12_T12,Inga marginata,Inga marginata,0,T12,NA
VGM,open,12,VGM_open_12_T12,Inga sessilis,Inga sessilis,3,T12,NA
VGM,open,12,VGM_open_12_T12,Polybotrya cylindrica,Polybotrya cylindrica,1,T12,NA
VGM,open,12,VGM_open_12_T12,Psychotria brachypoda,Psychotria brachypoda,8,T12,NA
VGM,open,12,VGM_open_12_T12,Psychotria suterella,Psychotria suterella,2,T12,NA
VGM,open,12,VGM_open_12_T18,Alchornea glandulosa,Alchornea glandulosa,1,T18,NA
VGM,open,12,VGM_open_12_T18,Ctenanthe lanceolata,Ctenanthe lanceolata,1,T18,NA
VGM,open,12,VGM_open_12_T18,Cupania oblongifolia,Cupania oblongifolia,0,T18,NA
VGM,open,12,VGM_open_12_T18,Euterpe edulis,Euterpe edulis,2,T18,NA
VGM,open,12,VGM_open_12_T18,Guapira opposita,Guapira opposita,1,T18,NA
VGM,open,12,VGM_open_12_T18,Inga marginata,Inga marginata,0,T18,NA
VGM,open,12,VGM_open_12_T18,Inga sessilis,Inga sessilis,3,T18,NA
VGM,open,12,VGM_open_12_T18,Polybotrya cylindrica,Polybotrya cylindrica,1,T18,NA
VGM,open,12,VGM_open_12_T18,Psychotria brachypoda,Psychotria brachypoda,8,T18,NA
VGM,open,12,VGM_open_12_T18,Psychotria suterella,Psychotria suterella,2,T18,NA
VGM,open,12,VGM_open_12_T24,Alchornea glandulosa,Alchornea glandulosa,1,T24,NA
VGM,open,12,VGM_open_12_T24,Ctenanthe lanceolata,Ctenanthe lanceolata,1,T24,NA
VGM,open,12,VGM_open_12_T24,Cupania oblongifolia,Cupania oblongifolia,0,T24,NA
VGM,open,12,VGM_open_12_T24,Euterpe edulis,Euterpe edulis,2,T24,NA
VGM,open,12,VGM_open_12_T24,Guapira opposita,Guapira opposita,1,T24,NA
VGM,open,12,VGM_open_12_T24,Inga marginata,Inga marginata,0,T24,NA
VGM,open,12,VGM_open_12_T24,Inga sessilis,Inga sessilis,3,T24,NA
VGM,open,12,VGM_open_12_T24,Polybotrya cylindrica,Polybotrya cylindrica,1,T24,NA
VGM,open,12,VGM_open_12_T24,Psychotria brachypoda,Psychotria brachypoda,8,T24,NA
VGM,open,12,VGM_open_12_T24,Psychotria suterella,Psychotria suterella,2,T24,NA
VGM,open,12,VGM_open_12_T30,Alchornea glandulosa,Alchornea glandulosa,1,T30,NA
VGM,open,12,VGM_open_12_T30,Ctenanthe lanceolata,Ctenanthe lanceolata,1,T30,NA
VGM,open,12,VGM_open_12_T30,Cupania oblongifolia,Cupania oblongifolia,0,T30,NA
VGM,open,12,VGM_open_12_T30,Euterpe edulis,Euterpe edulis,2,T30,NA
VGM,open,12,VGM_open_12_T30,Guapira opposita,Guapira opposita,1,T30,NA
VGM,open,12,VGM_open_12_T30,Inga marginata,Inga marginata,1,T30,NA
VGM,open,12,VGM_open_12_T30,Inga sessilis,Inga sessilis,3,T30,NA
VGM,open,12,VGM_open_12_T30,Polybotrya cylindrica,Polybotrya cylindrica,1,T30,NA
VGM,open,12,VGM_open_12_T30,Psychotria brachypoda,Psychotria brachypoda,8,T30,NA
VGM,open,12,VGM_open_12_T30,Psychotria suterella,Psychotria suterella,2,T30,NA
VGM,open,12,VGM_open_12_T36,Alchornea glandulosa,Alchornea glandulosa,0,T36,NA
VGM,open,12,VGM_open_12_T36,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T36,NA
VGM,open,12,VGM_open_12_T36,Cupania oblongifolia,Cupania oblongifolia,0,T36,NA
VGM,open,12,VGM_open_12_T36,Euterpe edulis,Euterpe edulis,2,T36,NA
VGM,open,12,VGM_open_12_T36,Guapira opposita,Guapira opposita,1,T36,NA
VGM,open,12,VGM_open_12_T36,Inga marginata,Inga marginata,1,T36,NA
VGM,open,12,VGM_open_12_T36,Inga sessilis,Inga sessilis,3,T36,NA
VGM,open,12,VGM_open_12_T36,Polybotrya cylindrica,Polybotrya cylindrica,2,T36,NA
VGM,open,12,VGM_open_12_T36,Psychotria brachypoda,Psychotria brachypoda,8,T36,NA
VGM,open,12,VGM_open_12_T36,Psychotria suterella,Psychotria suterella,2,T36,NA
VGM,open,12,VGM_open_12_T42,Alchornea glandulosa,Alchornea glandulosa,0,T42,NA
VGM,open,12,VGM_open_12_T42,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T42,NA
VGM,open,12,VGM_open_12_T42,Cupania oblongifolia,Cupania oblongifolia,0,T42,NA
VGM,open,12,VGM_open_12_T42,Euterpe edulis,Euterpe edulis,2,T42,NA
VGM,open,12,VGM_open_12_T42,Guapira opposita,Guapira opposita,1,T42,NA
VGM,open,12,VGM_open_12_T42,Inga marginata,Inga marginata,1,T42,NA
VGM,open,12,VGM_open_12_T42,Inga sessilis,Inga sessilis,3,T42,NA
VGM,open,12,VGM_open_12_T42,Polybotrya cylindrica,Polybotrya cylindrica,2,T42,NA
VGM,open,12,VGM_open_12_T42,Psychotria brachypoda,Psychotria brachypoda,9,T42,NA
VGM,open,12,VGM_open_12_T42,Psychotria suterella,Psychotria suterella,2,T42,NA
VGM,open,12,VGM_open_12_T48,Alchornea glandulosa,Alchornea glandulosa,0,T48,NA
VGM,open,12,VGM_open_12_T48,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T48,NA
VGM,open,12,VGM_open_12_T48,Cupania oblongifolia,Cupania oblongifolia,0,T48,NA
VGM,open,12,VGM_open_12_T48,Euterpe edulis,Euterpe edulis,2,T48,NA
VGM,open,12,VGM_open_12_T48,Guapira opposita,Guapira opposita,1,T48,NA
VGM,open,12,VGM_open_12_T48,Inga marginata,Inga marginata,1,T48,NA
VGM,open,12,VGM_open_12_T48,Inga sessilis,Inga sessilis,3,T48,NA
VGM,open,12,VGM_open_12_T48,Polybotrya cylindrica,Polybotrya cylindrica,1,T48,NA
VGM,open,12,VGM_open_12_T48,Psychotria brachypoda,Psychotria brachypoda,9,T48,NA
VGM,open,12,VGM_open_12_T48,Psychotria suterella,Psychotria suterella,2,T48,NA
VGM,open,12,VGM_open_12_T54,Alchornea glandulosa,Alchornea glandulosa,0,T54,NA
VGM,open,12,VGM_open_12_T54,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T54,NA
VGM,open,12,VGM_open_12_T54,Cupania oblongifolia,Cupania oblongifolia,0,T54,NA
VGM,open,12,VGM_open_12_T54,Euterpe edulis,Euterpe edulis,3,T54,NA
VGM,open,12,VGM_open_12_T54,Guapira opposita,Guapira opposita,1,T54,NA
VGM,open,12,VGM_open_12_T54,Inga marginata,Inga marginata,1,T54,NA
VGM,open,12,VGM_open_12_T54,Inga sessilis,Inga sessilis,3,T54,NA
VGM,open,12,VGM_open_12_T54,Polybotrya cylindrica,Polybotrya cylindrica,0,T54,NA
VGM,open,12,VGM_open_12_T54,Psychotria brachypoda,Psychotria brachypoda,9,T54,NA
VGM,open,12,VGM_open_12_T54,Psychotria suterella,Psychotria suterella,2,T54,NA
VGM,open,12,VGM_open_12_T6,Alchornea glandulosa,Alchornea glandulosa,1,T6,NA
VGM,open,12,VGM_open_12_T6,Ctenanthe lanceolata,Ctenanthe lanceolata,1,T6,NA
VGM,open,12,VGM_open_12_T6,Cupania oblongifolia,Cupania oblongifolia,0,T6,NA
VGM,open,12,VGM_open_12_T6,Euterpe edulis,Euterpe edulis,2,T6,NA
VGM,open,12,VGM_open_12_T6,Guapira opposita,Guapira opposita,1,T6,NA
VGM,open,12,VGM_open_12_T6,Inga marginata,Inga marginata,0,T6,NA
VGM,open,12,VGM_open_12_T6,Inga sessilis,Inga sessilis,3,T6,NA
VGM,open,12,VGM_open_12_T6,Polybotrya cylindrica,Polybotrya cylindrica,1,T6,NA
VGM,open,12,VGM_open_12_T6,Psychotria brachypoda,Psychotria brachypoda,7,T6,NA
VGM,open,12,VGM_open_12_T6,Psychotria suterella,Psychotria suterella,2,T6,NA
VGM,open,12,VGM_open_12_T60,Alchornea glandulosa,Alchornea glandulosa,0,T60,NA
VGM,open,12,VGM_open_12_T60,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T60,NA
VGM,open,12,VGM_open_12_T60,Cupania oblongifolia,Cupania oblongifolia,0,T60,NA
VGM,open,12,VGM_open_12_T60,Euterpe edulis,Euterpe edulis,3,T60,NA
VGM,open,12,VGM_open_12_T60,Guapira opposita,Guapira opposita,1,T60,NA
VGM,open,12,VGM_open_12_T60,Inga marginata,Inga marginata,1,T60,NA
VGM,open,12,VGM_open_12_T60,Inga sessilis,Inga sessilis,3,T60,NA
VGM,open,12,VGM_open_12_T60,Polybotrya cylindrica,Polybotrya cylindrica,0,T60,NA
VGM,open,12,VGM_open_12_T60,Psychotria brachypoda,Psychotria brachypoda,9,T60,NA
VGM,open,12,VGM_open_12_T60,Psychotria suterella,Psychotria suterella,2,T60,NA
VGM,open,12,VGM_open_12_T66,Alchornea glandulosa,Alchornea glandulosa,0,T66,NA
VGM,open,12,VGM_open_12_T66,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T66,NA
VGM,open,12,VGM_open_12_T66,Cupania oblongifolia,Cupania oblongifolia,1,T66,NA
VGM,open,12,VGM_open_12_T66,Euterpe edulis,Euterpe edulis,2,T66,NA
VGM,open,12,VGM_open_12_T66,Guapira opposita,Guapira opposita,1,T66,NA
VGM,open,12,VGM_open_12_T66,Inga marginata,Inga marginata,1,T66,NA
VGM,open,12,VGM_open_12_T66,Inga sessilis,Inga sessilis,3,T66,NA
VGM,open,12,VGM_open_12_T66,Polybotrya cylindrica,Polybotrya cylindrica,0,T66,NA
VGM,open,12,VGM_open_12_T66,Psychotria brachypoda,Psychotria brachypoda,9,T66,NA
VGM,open,12,VGM_open_12_T66,Psychotria suterella,Psychotria suterella,1,T66,NA
VGM,open,12,VGM_open_12_T72,Alchornea glandulosa,Alchornea glandulosa,0,T72,NA
VGM,open,12,VGM_open_12_T72,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T72,NA
VGM,open,12,VGM_open_12_T72,Cupania oblongifolia,Cupania oblongifolia,1,T72,NA
VGM,open,12,VGM_open_12_T72,Euterpe edulis,Euterpe edulis,2,T72,NA
VGM,open,12,VGM_open_12_T72,Guapira opposita,Guapira opposita,1,T72,NA
VGM,open,12,VGM_open_12_T72,Inga marginata,Inga marginata,1,T72,NA
VGM,open,12,VGM_open_12_T72,Inga sessilis,Inga sessilis,3,T72,NA
VGM,open,12,VGM_open_12_T72,Polybotrya cylindrica,Polybotrya cylindrica,0,T72,NA
VGM,open,12,VGM_open_12_T72,Psychotria brachypoda,Psychotria brachypoda,9,T72,NA
VGM,open,12,VGM_open_12_T72,Psychotria suterella,Psychotria suterella,1,T72,NA
VGM,open,12,VGM_open_12_T78,Alchornea glandulosa,Alchornea glandulosa,0,T78,NA
VGM,open,12,VGM_open_12_T78,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T78,NA
VGM,open,12,VGM_open_12_T78,Cupania oblongifolia,Cupania oblongifolia,1,T78,NA
VGM,open,12,VGM_open_12_T78,Euterpe edulis,Euterpe edulis,2,T78,NA
VGM,open,12,VGM_open_12_T78,Guapira opposita,Guapira opposita,1,T78,NA
VGM,open,12,VGM_open_12_T78,Inga marginata,Inga marginata,1,T78,NA
VGM,open,12,VGM_open_12_T78,Inga sessilis,Inga sessilis,3,T78,NA
VGM,open,12,VGM_open_12_T78,Polybotrya cylindrica,Polybotrya cylindrica,0,T78,NA
VGM,open,12,VGM_open_12_T78,Psychotria brachypoda,Psychotria brachypoda,9,T78,NA
VGM,open,12,VGM_open_12_T78,Psychotria suterella,Psychotria suterella,1,T78,NA
VGM,open,12,VGM_open_12_T84,Alchornea glandulosa,Alchornea glandulosa,0,T84,NA
VGM,open,12,VGM_open_12_T84,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T84,NA
VGM,open,12,VGM_open_12_T84,Cupania oblongifolia,Cupania oblongifolia,1,T84,NA
VGM,open,12,VGM_open_12_T84,Euterpe edulis,Euterpe edulis,2,T84,NA
VGM,open,12,VGM_open_12_T84,Guapira opposita,Guapira opposita,1,T84,NA
VGM,open,12,VGM_open_12_T84,Inga marginata,Inga marginata,1,T84,NA
VGM,open,12,VGM_open_12_T84,Inga sessilis,Inga sessilis,3,T84,NA
VGM,open,12,VGM_open_12_T84,Polybotrya cylindrica,Polybotrya cylindrica,0,T84,NA
VGM,open,12,VGM_open_12_T84,Psychotria brachypoda,Psychotria brachypoda,9,T84,NA
VGM,open,12,VGM_open_12_T84,Psychotria suterella,Psychotria suterella,1,T84,NA
VGM,open,12,VGM_open_12_T90,Alchornea glandulosa,Alchornea glandulosa,0,T90,NA
VGM,open,12,VGM_open_12_T90,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T90,NA
VGM,open,12,VGM_open_12_T90,Cupania oblongifolia,Cupania oblongifolia,0,T90,NA
VGM,open,12,VGM_open_12_T90,Euterpe edulis,Euterpe edulis,2,T90,NA
VGM,open,12,VGM_open_12_T90,Guapira opposita,Guapira opposita,1,T90,NA
VGM,open,12,VGM_open_12_T90,Inga marginata,Inga marginata,1,T90,NA
VGM,open,12,VGM_open_12_T90,Inga sessilis,Inga sessilis,3,T90,NA
VGM,open,12,VGM_open_12_T90,Polybotrya cylindrica,Polybotrya cylindrica,0,T90,NA
VGM,open,12,VGM_open_12_T90,Psychotria brachypoda,Psychotria brachypoda,9,T90,NA
VGM,open,12,VGM_open_12_T90,Psychotria suterella,Psychotria suterella,1,T90,NA
VGM,open,12,VGM_open_12_T96,Alchornea glandulosa,Alchornea glandulosa,0,T96,NA
VGM,open,12,VGM_open_12_T96,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T96,NA
VGM,open,12,VGM_open_12_T96,Cupania oblongifolia,Cupania oblongifolia,0,T96,NA
VGM,open,12,VGM_open_12_T96,Euterpe edulis,Euterpe edulis,3,T96,NA
VGM,open,12,VGM_open_12_T96,Guapira opposita,Guapira opposita,1,T96,NA
VGM,open,12,VGM_open_12_T96,Inga marginata,Inga marginata,1,T96,NA
VGM,open,12,VGM_open_12_T96,Inga sessilis,Inga sessilis,3,T96,NA
VGM,open,12,VGM_open_12_T96,Polybotrya cylindrica,Polybotrya cylindrica,0,T96,NA
VGM,open,12,VGM_open_12_T96,Psychotria brachypoda,Psychotria brachypoda,9,T96,NA
VGM,open,12,VGM_open_12_T96,Psychotria suterella,Psychotria suterella,1,T96,NA
VGM,open,14,VGM_open_14_T0,Attalea dubia,Attalea dubia,0,T0,NA
VGM,open,14,VGM_open_14_T0,Euterpe edulis,Euterpe edulis,31,T0,NA
VGM,open,14,VGM_open_14_T0,Guapira opposita,Guapira opposita,4,T0,NA
VGM,open,14,VGM_open_14_T0,Inga marginata,Inga marginata,0,T0,NA
VGM,open,14,VGM_open_14_T0,Marlierea strigipes,Marlierea strigipes,0,T0,NA
VGM,open,14,VGM_open_14_T0,Mollinedia schottiana,Mollinedia schottiana,2,T0,NA
VGM,open,14,VGM_open_14_T0,Myrcia pubipetala,Myrcia pubipetala,1,T0,NA
VGM,open,14,VGM_open_14_T0,Psychotria nemorosa,Psychotria nemorosa,1,T0,NA
VGM,open,14,VGM_open_14_T12,Attalea dubia,Attalea dubia,0,T12,NA
VGM,open,14,VGM_open_14_T12,Euterpe edulis,Euterpe edulis,34,T12,NA
VGM,open,14,VGM_open_14_T12,Guapira opposita,Guapira opposita,5,T12,NA
VGM,open,14,VGM_open_14_T12,Inga marginata,Inga marginata,0,T12,NA
VGM,open,14,VGM_open_14_T12,Marlierea strigipes,Marlierea strigipes,1,T12,NA
VGM,open,14,VGM_open_14_T12,Mollinedia schottiana,Mollinedia schottiana,2,T12,NA
VGM,open,14,VGM_open_14_T12,Myrcia pubipetala,Myrcia pubipetala,1,T12,NA
VGM,open,14,VGM_open_14_T12,Psychotria nemorosa,Psychotria nemorosa,1,T12,NA
VGM,open,14,VGM_open_14_T18,Attalea dubia,Attalea dubia,1,T18,NA
VGM,open,14,VGM_open_14_T18,Euterpe edulis,Euterpe edulis,28,T18,NA
VGM,open,14,VGM_open_14_T18,Guapira opposita,Guapira opposita,5,T18,NA
VGM,open,14,VGM_open_14_T18,Inga marginata,Inga marginata,0,T18,NA
VGM,open,14,VGM_open_14_T18,Marlierea strigipes,Marlierea strigipes,1,T18,NA
VGM,open,14,VGM_open_14_T18,Mollinedia schottiana,Mollinedia schottiana,2,T18,NA
VGM,open,14,VGM_open_14_T18,Myrcia pubipetala,Myrcia pubipetala,1,T18,NA
VGM,open,14,VGM_open_14_T18,Psychotria nemorosa,Psychotria nemorosa,1,T18,NA
VGM,open,14,VGM_open_14_T24,Attalea dubia,Attalea dubia,1,T24,NA
VGM,open,14,VGM_open_14_T24,Euterpe edulis,Euterpe edulis,21,T24,NA
VGM,open,14,VGM_open_14_T24,Guapira opposita,Guapira opposita,4,T24,NA
VGM,open,14,VGM_open_14_T24,Inga marginata,Inga marginata,0,T24,NA
VGM,open,14,VGM_open_14_T24,Marlierea strigipes,Marlierea strigipes,1,T24,NA
VGM,open,14,VGM_open_14_T24,Mollinedia schottiana,Mollinedia schottiana,2,T24,NA
VGM,open,14,VGM_open_14_T24,Myrcia pubipetala,Myrcia pubipetala,1,T24,NA
VGM,open,14,VGM_open_14_T24,Psychotria nemorosa,Psychotria nemorosa,1,T24,NA
VGM,open,14,VGM_open_14_T30,Attalea dubia,Attalea dubia,1,T30,NA
VGM,open,14,VGM_open_14_T30,Euterpe edulis,Euterpe edulis,20,T30,NA
VGM,open,14,VGM_open_14_T30,Guapira opposita,Guapira opposita,4,T30,NA
VGM,open,14,VGM_open_14_T30,Inga marginata,Inga marginata,1,T30,NA
VGM,open,14,VGM_open_14_T30,Marlierea strigipes,Marlierea strigipes,1,T30,NA
VGM,open,14,VGM_open_14_T30,Mollinedia schottiana,Mollinedia schottiana,2,T30,NA
VGM,open,14,VGM_open_14_T30,Myrcia pubipetala,Myrcia pubipetala,1,T30,NA
VGM,open,14,VGM_open_14_T30,Psychotria nemorosa,Psychotria nemorosa,1,T30,NA
VGM,open,14,VGM_open_14_T36,Attalea dubia,Attalea dubia,1,T36,NA
VGM,open,14,VGM_open_14_T36,Euterpe edulis,Euterpe edulis,23,T36,NA
VGM,open,14,VGM_open_14_T36,Guapira opposita,Guapira opposita,3,T36,NA
VGM,open,14,VGM_open_14_T36,Inga marginata,Inga marginata,1,T36,NA
VGM,open,14,VGM_open_14_T36,Marlierea strigipes,Marlierea strigipes,1,T36,NA
VGM,open,14,VGM_open_14_T36,Mollinedia schottiana,Mollinedia schottiana,2,T36,NA
VGM,open,14,VGM_open_14_T36,Myrcia pubipetala,Myrcia pubipetala,1,T36,NA
VGM,open,14,VGM_open_14_T36,Psychotria nemorosa,Psychotria nemorosa,1,T36,NA
VGM,open,14,VGM_open_14_T42,Attalea dubia,Attalea dubia,0,T42,NA
VGM,open,14,VGM_open_14_T42,Euterpe edulis,Euterpe edulis,13,T42,NA
VGM,open,14,VGM_open_14_T42,Guapira opposita,Guapira opposita,2,T42,NA
VGM,open,14,VGM_open_14_T42,Inga marginata,Inga marginata,1,T42,NA
VGM,open,14,VGM_open_14_T42,Marlierea strigipes,Marlierea strigipes,1,T42,NA
VGM,open,14,VGM_open_14_T42,Mollinedia schottiana,Mollinedia schottiana,2,T42,NA
VGM,open,14,VGM_open_14_T42,Myrcia pubipetala,Myrcia pubipetala,1,T42,NA
VGM,open,14,VGM_open_14_T42,Psychotria nemorosa,Psychotria nemorosa,1,T42,NA
VGM,open,14,VGM_open_14_T48,Attalea dubia,Attalea dubia,0,T48,NA
VGM,open,14,VGM_open_14_T48,Euterpe edulis,Euterpe edulis,8,T48,NA
VGM,open,14,VGM_open_14_T48,Guapira opposita,Guapira opposita,2,T48,NA
VGM,open,14,VGM_open_14_T48,Inga marginata,Inga marginata,1,T48,NA
VGM,open,14,VGM_open_14_T48,Marlierea strigipes,Marlierea strigipes,0,T48,NA
VGM,open,14,VGM_open_14_T48,Mollinedia schottiana,Mollinedia schottiana,2,T48,NA
VGM,open,14,VGM_open_14_T48,Myrcia pubipetala,Myrcia pubipetala,1,T48,NA
VGM,open,14,VGM_open_14_T48,Psychotria nemorosa,Psychotria nemorosa,1,T48,NA
VGM,open,14,VGM_open_14_T54,Attalea dubia,Attalea dubia,0,T54,NA
VGM,open,14,VGM_open_14_T54,Euterpe edulis,Euterpe edulis,11,T54,NA
VGM,open,14,VGM_open_14_T54,Guapira opposita,Guapira opposita,2,T54,NA
VGM,open,14,VGM_open_14_T54,Inga marginata,Inga marginata,1,T54,NA
VGM,open,14,VGM_open_14_T54,Marlierea strigipes,Marlierea strigipes,0,T54,NA
VGM,open,14,VGM_open_14_T54,Mollinedia schottiana,Mollinedia schottiana,2,T54,NA
VGM,open,14,VGM_open_14_T54,Myrcia pubipetala,Myrcia pubipetala,1,T54,NA
VGM,open,14,VGM_open_14_T54,Psychotria nemorosa,Psychotria nemorosa,0,T54,NA
VGM,open,14,VGM_open_14_T6,Attalea dubia,Attalea dubia,0,T6,NA
VGM,open,14,VGM_open_14_T6,Euterpe edulis,Euterpe edulis,33,T6,NA
VGM,open,14,VGM_open_14_T6,Guapira opposita,Guapira opposita,5,T6,NA
VGM,open,14,VGM_open_14_T6,Inga marginata,Inga marginata,0,T6,NA
VGM,open,14,VGM_open_14_T6,Marlierea strigipes,Marlierea strigipes,1,T6,NA
VGM,open,14,VGM_open_14_T6,Mollinedia schottiana,Mollinedia schottiana,2,T6,NA
VGM,open,14,VGM_open_14_T6,Myrcia pubipetala,Myrcia pubipetala,1,T6,NA
VGM,open,14,VGM_open_14_T6,Psychotria nemorosa,Psychotria nemorosa,1,T6,NA
VGM,open,14,VGM_open_14_T60,Attalea dubia,Attalea dubia,0,T60,NA
VGM,open,14,VGM_open_14_T60,Euterpe edulis,Euterpe edulis,10,T60,NA
VGM,open,14,VGM_open_14_T60,Guapira opposita,Guapira opposita,1,T60,NA
VGM,open,14,VGM_open_14_T60,Inga marginata,Inga marginata,1,T60,NA
VGM,open,14,VGM_open_14_T60,Marlierea strigipes,Marlierea strigipes,0,T60,NA
VGM,open,14,VGM_open_14_T60,Mollinedia schottiana,Mollinedia schottiana,2,T60,NA
VGM,open,14,VGM_open_14_T60,Myrcia pubipetala,Myrcia pubipetala,1,T60,NA
VGM,open,14,VGM_open_14_T60,Psychotria nemorosa,Psychotria nemorosa,0,T60,NA
VGM,open,14,VGM_open_14_T66,Attalea dubia,Attalea dubia,0,T66,NA
VGM,open,14,VGM_open_14_T66,Euterpe edulis,Euterpe edulis,8,T66,NA
VGM,open,14,VGM_open_14_T66,Guapira opposita,Guapira opposita,1,T66,NA
VGM,open,14,VGM_open_14_T66,Inga marginata,Inga marginata,1,T66,NA
VGM,open,14,VGM_open_14_T66,Marlierea strigipes,Marlierea strigipes,0,T66,NA
VGM,open,14,VGM_open_14_T66,Mollinedia schottiana,Mollinedia schottiana,2,T66,NA
VGM,open,14,VGM_open_14_T66,Myrcia pubipetala,Myrcia pubipetala,1,T66,NA
VGM,open,14,VGM_open_14_T66,Psychotria nemorosa,Psychotria nemorosa,0,T66,NA
VGM,open,14,VGM_open_14_T72,Attalea dubia,Attalea dubia,0,T72,NA
VGM,open,14,VGM_open_14_T72,Euterpe edulis,Euterpe edulis,9,T72,NA
VGM,open,14,VGM_open_14_T72,Guapira opposita,Guapira opposita,1,T72,NA
VGM,open,14,VGM_open_14_T72,Inga marginata,Inga marginata,1,T72,NA
VGM,open,14,VGM_open_14_T72,Marlierea strigipes,Marlierea strigipes,0,T72,NA
VGM,open,14,VGM_open_14_T72,Mollinedia schottiana,Mollinedia schottiana,2,T72,NA
VGM,open,14,VGM_open_14_T72,Myrcia pubipetala,Myrcia pubipetala,1,T72,NA
VGM,open,14,VGM_open_14_T72,Psychotria nemorosa,Psychotria nemorosa,0,T72,NA
VGM,open,14,VGM_open_14_T78,Attalea dubia,Attalea dubia,0,T78,NA
VGM,open,14,VGM_open_14_T78,Euterpe edulis,Euterpe edulis,5,T78,NA
VGM,open,14,VGM_open_14_T78,Guapira opposita,Guapira opposita,1,T78,NA
VGM,open,14,VGM_open_14_T78,Inga marginata,Inga marginata,1,T78,NA
VGM,open,14,VGM_open_14_T78,Marlierea strigipes,Marlierea strigipes,0,T78,NA
VGM,open,14,VGM_open_14_T78,Mollinedia schottiana,Mollinedia schottiana,2,T78,NA
VGM,open,14,VGM_open_14_T78,Myrcia pubipetala,Myrcia pubipetala,1,T78,NA
VGM,open,14,VGM_open_14_T78,Psychotria nemorosa,Psychotria nemorosa,0,T78,NA
VGM,open,14,VGM_open_14_T84,Attalea dubia,Attalea dubia,0,T84,NA
VGM,open,14,VGM_open_14_T84,Euterpe edulis,Euterpe edulis,6,T84,NA
VGM,open,14,VGM_open_14_T84,Guapira opposita,Guapira opposita,1,T84,NA
VGM,open,14,VGM_open_14_T84,Inga marginata,Inga marginata,1,T84,NA
VGM,open,14,VGM_open_14_T84,Marlierea strigipes,Marlierea strigipes,0,T84,NA
VGM,open,14,VGM_open_14_T84,Mollinedia schottiana,Mollinedia schottiana,2,T84,NA
VGM,open,14,VGM_open_14_T84,Myrcia pubipetala,Myrcia pubipetala,1,T84,NA
VGM,open,14,VGM_open_14_T84,Psychotria nemorosa,Psychotria nemorosa,0,T84,NA
VGM,open,14,VGM_open_14_T90,Attalea dubia,Attalea dubia,0,T90,NA
VGM,open,14,VGM_open_14_T90,Euterpe edulis,Euterpe edulis,2,T90,NA
VGM,open,14,VGM_open_14_T90,Guapira opposita,Guapira opposita,1,T90,NA
VGM,open,14,VGM_open_14_T90,Inga marginata,Inga marginata,1,T90,NA
VGM,open,14,VGM_open_14_T90,Marlierea strigipes,Marlierea strigipes,0,T90,NA
VGM,open,14,VGM_open_14_T90,Mollinedia schottiana,Mollinedia schottiana,2,T90,NA
VGM,open,14,VGM_open_14_T90,Myrcia pubipetala,Myrcia pubipetala,1,T90,NA
VGM,open,14,VGM_open_14_T90,Psychotria nemorosa,Psychotria nemorosa,0,T90,NA
VGM,open,14,VGM_open_14_T96,Attalea dubia,Attalea dubia,0,T96,NA
VGM,open,14,VGM_open_14_T96,Euterpe edulis,Euterpe edulis,5,T96,NA
VGM,open,14,VGM_open_14_T96,Guapira opposita,Guapira opposita,1,T96,NA
VGM,open,14,VGM_open_14_T96,Inga marginata,Inga marginata,1,T96,NA
VGM,open,14,VGM_open_14_T96,Marlierea strigipes,Marlierea strigipes,0,T96,NA
VGM,open,14,VGM_open_14_T96,Mollinedia schottiana,Mollinedia schottiana,2,T96,NA
VGM,open,14,VGM_open_14_T96,Myrcia pubipetala,Myrcia pubipetala,1,T96,NA
VGM,open,14,VGM_open_14_T96,Psychotria nemorosa,Psychotria nemorosa,0,T96,NA
VGM,open,15,VGM_open_15_T0,Ctenanthe lanceolata,Ctenanthe lanceolata,2,T0,NA
VGM,open,15,VGM_open_15_T0,Cupania oblongifolia,Cupania oblongifolia,1,T0,NA
VGM,open,15,VGM_open_15_T0,Dalbergia frutescens,Dalbergia frutescens,0,T0,NA
