Index,Site,Plot,Treatment,Individual,p0,p06,p12,p18,p24,p30,p36,p42,p48,p54,p60,p66,p72,p78,p84,p90,p96,Trecruit,Tdeath,Species,Family,Life_Form
5536,VGM,10,open,H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ocotea dispersa,Lauraceae,tree
5537,VGM,10,open,H5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Prunus myrtifolia,Rosaceae,tree
5538,VGM,10,open,H6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T12,Indeterminate sp.,Indeterminate,indeterminate
5539,VGM,10,open,H7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T30,Indeterminate sp.,Indeterminate,indeterminate
5540,VGM,10,open,H8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T18,Indeterminate sp.,Indeterminate,indeterminate
5541,VGM,10,open,H9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Ctenanthe lanceolata,Marantaceae,herb
5542,VGM,10,open,H10,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T18,T78,Euterpe edulis,Arecaceae,palm
5543,VGM,10,open,H11,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T30,Ctenanthe lanceolata,Marantaceae,herb
5544,VGM,10,open,H12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Ctenanthe lanceolata,Marantaceae,herb
5545,VGM,10,open,H13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Indeterminate sp.,Indeterminate,liana
5546,VGM,10,open,H14,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,T54,T72,Indeterminate sp.,Indeterminate,indeterminate
5547,VGM,10,open,H15,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
5548,VGM,10,open,H16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,liana
5549,VGM,10,close,A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5550,VGM,10,close,A2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5551,VGM,10,close,A3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T0,T60,Campyloneurum acrocarpon,Polypodiaceae,herb
5552,VGM,10,close,A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Prunus myrtifolia,Rosaceae,tree
5553,VGM,10,close,A5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Campyloneurum acrocarpon,Polypodiaceae,herb
5554,VGM,10,close,A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5555,VGM,10,close,A7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T0,T72,Campyloneurum acrocarpon,Polypodiaceae,herb
5556,VGM,10,close,A8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5557,VGM,10,close,A9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5558,VGM,10,close,A10,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Blechnum sampaioanum,Blechnaceae,herb
5559,VGM,10,close,A11,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T12,T36,Blechnum sampaioanum,Blechnaceae,herb
5560,VGM,10,close,A12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T12,alive,Psychotria suterella,Rubiaceae,tree
5561,VGM,10,close,A13,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T12,T66,Guapira opposita,Nyctaginaceae,tree
5562,VGM,10,close,A14,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Guapira opposita,Nyctaginaceae,tree
5563,VGM,10,close,A15,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Prunus myrtifolia,Rosaceae,tree
5564,VGM,10,close,A16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Ctenanthe lanceolata,Marantaceae,herb
5565,VGM,10,close,A17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5566,VGM,10,close,A18,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Euterpe edulis,Arecaceae,palm
5567,VGM,10,close,A19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,T54,T66,Campyloneurum acrocarpon,Polypodiaceae,herb
5568,VGM,10,close,A20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Blechnum sampaioanum,Blechnaceae,herb
5569,VGM,10,close,A21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Euterpe edulis,Arecaceae,palm
5570,VGM,10,close,A22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,T60,T66,Euterpe edulis,Arecaceae,palm
5571,VGM,10,close,A23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5572,VGM,10,close,A24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5573,VGM,10,close,A25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Fabaceae sp.,Fabaceae,indeterminate
5574,VGM,10,close,A26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Fabaceae sp.,Fabaceae,indeterminate
5575,VGM,10,close,A27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T78,alive,Inga sp.,Fabaceae,tree
5576,VGM,10,close,D1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T0,T54,Inga sessilis,Fabaceae,tree
5577,VGM,10,close,D2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5578,VGM,10,close,D3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Matayba obovata,Sapindaceae,tree
5579,VGM,10,close,D4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5580,VGM,10,close,D5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Inga marginata,Fabaceae,tree
5581,VGM,10,close,D6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Campyloneurum acrocarpon,Polypodiaceae,herb
5582,VGM,10,close,D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Inga sessilis,Fabaceae,tree
5583,VGM,10,close,D8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5584,VGM,10,close,D9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5585,VGM,10,close,D10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5586,VGM,10,close,D11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5587,VGM,10,close,D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Psychotria nemorosa,Rubiaceae,tree
5588,VGM,10,close,D13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Cupania oblongifolia,Sapindaceae,tree
5589,VGM,10,close,D14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5590,VGM,10,close,D15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Goeppertia monophylla,Marantaceae,herb
5591,VGM,10,close,D16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Polybotrya cylindrica,Dryopteridaceae,herb
5592,VGM,10,close,D17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Polybotrya cylindrica,Dryopteridaceae,herb
5593,VGM,10,close,D18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Polybotrya cylindrica,Dryopteridaceae,herb
5594,VGM,10,close,D19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T30,Prunus myrtifolia,Rosaceae,tree
5595,VGM,10,close,D20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,T36,T42,Indeterminate sp.,Indeterminate,indeterminate
5596,VGM,10,close,D21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,T36,T42,Cupania cf.,Sapindaceae,tree
5597,VGM,10,close,D22,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T42,T66,Cupania cf.,Sapindaceae,tree
5598,VGM,10,close,D23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Euterpe edulis,Arecaceae,palm
5599,VGM,10,close,D24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Euterpe edulis,Arecaceae,palm
5600,VGM,10,close,D25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,T54,T72,Euterpe edulis,Arecaceae,palm
5601,VGM,10,close,D26,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Guapira cf.,Nyctaginaceae,tree
5602,VGM,10,close,D27,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Campyloneurum acrocarpon,Polypodiaceae,herb
5603,VGM,10,close,D28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,T60,T66,Euterpe edulis,Arecaceae,palm
5604,VGM,10,close,D29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,T60,T66,Guapira cf.,Nyctaginaceae,tree
5605,VGM,10,close,D30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,T60,T84,Euterpe edulis,Arecaceae,palm
5606,VGM,10,close,D31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Polybotrya cylindrica,Dryopteridaceae,herb
5607,VGM,10,close,D32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Euterpe edulis,Arecaceae,palm
5608,VGM,10,close,D33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,T72,T78,Indeterminate sp.,Indeterminate,indeterminate
5609,VGM,10,close,D34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Euterpe edulis,Arecaceae,palm
5610,VGM,10,close,D35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Euterpe edulis,Arecaceae,palm
5611,VGM,10,close,D36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Euterpe edulis,Arecaceae,palm
5612,VGM,10,close,D37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Euterpe edulis,Arecaceae,palm
5613,VGM,10,close,D38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Euterpe edulis,Arecaceae,palm
5614,VGM,10,close,D39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Euterpe edulis,Arecaceae,palm
5615,VGM,10,close,D40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Inga sp.,Fabaceae,tree
5616,VGM,10,close,H1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Euterpe edulis,Arecaceae,palm
5617,VGM,10,close,H2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Piper sp. 1,Piperaceae,herb
5618,VGM,10,close,H3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5619,VGM,10,close,H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Cupania oblongifolia,Sapindaceae,tree
5620,VGM,10,close,H5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5621,VGM,10,close,H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Renealmia petasites,Zingiberaceae,herb
5622,VGM,10,close,H7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Indeterminate sp.,Indeterminate,indeterminate
5623,VGM,10,close,H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Miconia sp. 4,Melastomataceae,indeterminate
5624,VGM,10,close,H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Miconia sp. 4,Melastomataceae,indeterminate
5625,VGM,10,close,H10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guapira sp.,Nyctaginaceae,tree
5626,VGM,10,close,H11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T18,Celastraceae sp. ,Celastraceae,indeterminate
5627,VGM,10,close,H12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Ctenanthe lanceolata,Marantaceae,herb
5628,VGM,10,close,H13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Polybotrya cylindrica,Dryopteridaceae,herb
5629,VGM,10,close,H14,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T12,T54,Guapira opposita,Nyctaginaceae,tree
5630,VGM,10,close,H16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T18,T24,Guapira opposita,Nyctaginaceae,tree
5631,VGM,10,close,H17,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Miconia sp. 4,Melastomataceae,indeterminate
5632,VGM,10,close,H18,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T18,T60,Euterpe edulis,Arecaceae,palm
5633,VGM,10,close,H19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Miconia sp. 4,Melastomataceae,indeterminate
5634,VGM,10,close,H20,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Ctenanthe lanceolata,Marantaceae,herb
5635,VGM,10,close,H21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,T30,T42,Euterpe edulis,Arecaceae,palm
5636,VGM,10,close,H22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Guapira cf.,Nyctaginaceae,tree
5637,VGM,10,close,H23,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,NA,NA,T42,T84,Guapira cf.,Nyctaginaceae,tree
5638,VGM,10,close,H24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,T60,T66,Indeterminate sp.,Indeterminate,indeterminate
5639,VGM,10,close,H25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Euterpe edulis,Arecaceae,palm
5640,VGM,11,open,A1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Ctenanthe lanceolata,Marantaceae,herb
5641,VGM,11,open,A2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Merostachys sp.,Poaceae,bamboo
5642,VGM,11,open,A3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Merostachys sp.,Poaceae,bamboo
5643,VGM,11,open,A4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Merostachys sp.,Poaceae,bamboo
5644,VGM,11,open,A5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5645,VGM,11,open,A6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
5646,VGM,11,open,A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Mollinedia schottiana,Monimiaceae,tree
5647,VGM,11,open,A8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Ctenanthe lanceolata,Marantaceae,herb
5648,VGM,11,open,A9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Merostachys sp.,Poaceae,bamboo
5649,VGM,11,open,A10,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Ctenanthe lanceolata,Marantaceae,herb
5650,VGM,11,open,A11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Merostachys sp.,Poaceae,bamboo
5651,VGM,11,open,A12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5652,VGM,11,open,A13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Merostachys sp.,Poaceae,bamboo
5653,VGM,11,open,A15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T12,Merostachys sp.,Poaceae,bamboo
5654,VGM,11,open,A16,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T6,T54,Cupania oblongifolia,Sapindaceae,tree
5655,VGM,11,open,A17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Ctenanthe lanceolata,Marantaceae,herb
5656,VGM,11,open,A18,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T6,T66,Ocotea sp. 1,Lauraceae,tree
5657,VGM,11,open,A19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T24,Merostachys sp.,Poaceae,bamboo
5658,VGM,11,open,A20,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T12,T54,Cupania oblongifolia,Sapindaceae,tree
5659,VGM,11,open,A21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Indeterminate sp.,Indeterminate,indeterminate
5660,VGM,11,open,A22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Euterpe edulis,Arecaceae,palm
5661,VGM,11,open,A23,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T12,alive,Merostachys sp.,Poaceae,bamboo
5662,VGM,11,open,A24,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T12,T48,Mollinedia schottiana,Monimiaceae,tree
5663,VGM,11,open,A25,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T18,T66,Ocotea sp. 1,Lauraceae,tree
5664,VGM,11,open,A26,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T24,T66,Ctenanthe lanceolata,Marantaceae,herb
5665,VGM,11,open,A27,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Ctenanthe lanceolata,Marantaceae,herb
5666,VGM,11,open,A28,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Ctenanthe lanceolata,Marantaceae,herb
5667,VGM,11,open,A29,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Euterpe edulis,Arecaceae,palm
5668,VGM,11,open,A30,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Ctenanthe lanceolata,Marantaceae,herb
5669,VGM,11,open,A31,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,T36,T60,Ocotea sp. 1,Lauraceae,tree
5670,VGM,11,open,A32,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Ocotea cf.,Lauraceae,tree
5671,VGM,11,open,A33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,T36,T48,Ocotea sp. 1,Lauraceae,tree
5672,VGM,11,open,A34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Indeterminate sp.,Indeterminate,indeterminate
5673,VGM,11,open,A35,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
5674,VGM,11,open,A36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,T54,T66,Indeterminate sp.,Indeterminate,indeterminate
5675,VGM,11,open,A37,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
5676,VGM,11,open,A38,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
5677,VGM,11,open,A39,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Ctenanthe lanceolata,Marantaceae,herb
5678,VGM,11,open,A40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,T66,T78,Inga sp.,Fabaceae,tree
5679,VGM,11,open,A41,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Ctenanthe lanceolata,Marantaceae,herb
5680,VGM,11,open,A42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Indeterminate sp.,Indeterminate,indeterminate
5681,VGM,11,open,A43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,indeterminate
5682,VGM,11,open,A44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,T72,T78,Indeterminate sp.,Indeterminate,indeterminate
5683,VGM,11,open,A45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,indeterminate
5684,VGM,11,open,A46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Indeterminate sp.,Indeterminate,indeterminate
5685,VGM,11,open,A47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Euterpe edulis,Arecaceae,palm
5686,VGM,11,open,A48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Guapira cf.,Nyctaginaceae,tree
5687,VGM,11,open,D1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Melastomataceae sp.,Melastomataceae,indeterminate
5688,VGM,11,open,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Prunus myrtifolia,Rosaceae,tree
5689,VGM,11,open,D3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Euterpe edulis,Arecaceae,palm
5690,VGM,11,open,D4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Euterpe edulis,Arecaceae,palm
5691,VGM,11,open,D5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5692,VGM,11,open,D6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5693,VGM,11,open,D7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5694,VGM,11,open,D8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5695,VGM,11,open,D9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5696,VGM,11,open,D10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Merostachys sp.,Poaceae,bamboo
5697,VGM,11,open,D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Chrysophyllum inornatum,Sapotaceae,tree
5698,VGM,11,open,D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Myrcia splendens,Myrtaceae,tree
5699,VGM,11,open,D13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5700,VGM,11,open,D14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5701,VGM,11,open,D15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5702,VGM,11,open,D16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5703,VGM,11,open,D17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Euterpe edulis,Arecaceae,palm
5704,VGM,11,open,D18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Sapindaceae sp. 1,Sapindaceae,liana
5705,VGM,11,open,D19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
5706,VGM,11,open,D20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Merostachys sp.,Poaceae,bamboo
5707,VGM,11,open,D21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guatteria australis,Annonaceae,tree
5708,VGM,11,open,D22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Indeterminate sp.,Indeterminate,indeterminate
5709,VGM,11,open,D23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
5710,VGM,11,open,D24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T0,T78,Guapira sp.,Nyctaginaceae,tree
5711,VGM,11,open,D25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Euterpe edulis,Arecaceae,palm
5712,VGM,11,open,D26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Merostachys sp.,Poaceae,bamboo
5713,VGM,11,open,D27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T18,Indeterminate sp.,Indeterminate,indeterminate
5714,VGM,11,open,D28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T6,alive,Merostachys sp.,Poaceae,bamboo
